Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,Temperatur,
2025-12-09,14:21:24.574613,1765286484.574613,s,434.1129,s,43.0,°C
2025-12-09,14:21:24.813608,1765286484.813608,s,434.351895,s,43.0,°C
2025-12-09,14:21:25.074891,1765286485.074891,s,434.613178,s,43.0,°C
2025-12-09,14:21:25.314074,1765286485.314074,s,434.852361,s,43.0,°C
2025-12-09,14:21:25.575334,1765286485.575334,s,435.113621,s,43.0,°C
2025-12-09,14:21:25.814599,1765286485.814599,s,435.352886,s,43.0,°C
2025-12-09,14:21:26.075785,1765286486.075785,s,435.614072,s,43.0,°C
2025-12-09,14:21:26.315017,1765286486.315017,s,435.853304,s,43.0,°C
2025-12-09,14:21:26.576075,1765286486.576075,s,436.114362,s,43.0,°C
2025-12-09,14:21:26.815458,1765286486.815458,s,436.353745,s,43.0,°C
2025-12-09,14:21:27.076576,1765286487.076576,s,436.614863,s,43.0,°C
2025-12-09,14:21:27.315948,1765286487.315948,s,436.854235,s,43.0,°C
2025-12-09,14:21:27.577054,1765286487.577054,s,437.115341,s,43.0,°C
2025-12-09,14:21:27.816494,1765286487.816494,s,437.354781,s,43.0,°C
2025-12-09,14:21:28.077577,1765286488.077577,s,437.615864,s,43.0,°C
2025-12-09,14:21:28.317006,1765286488.317006,s,437.855293,s,43.0,°C
2025-12-09,14:21:28.577912,1765286488.577912,s,438.116199,s,43.0,°C
2025-12-09,14:21:28.817569,1765286488.817569,s,438.355856,s,43.0,°C
2025-12-09,14:21:29.078298,1765286489.078298,s,438.616585,s,43.0,°C
2025-12-09,14:21:29.318118,1765286489.318118,s,438.856405,s,43.0,°C
2025-12-09,14:21:29.578634,1765286489.578634,s,439.116921,s,43.0,°C
2025-12-09,14:21:29.818606,1765286489.818606,s,439.356893,s,43.0,°C
2025-12-09,14:21:30.079027,1765286490.079027,s,439.617314,s,43.0,°C
2025-12-09,14:21:30.318945,1765286490.318945,s,439.857232,s,43.0,°C
2025-12-09,14:21:30.579352,1765286490.579352,s,440.117639,s,43.0,°C
2025-12-09,14:21:30.819387,1765286490.819387,s,440.357674,s,43.0,°C
2025-12-09,14:21:31.079588,1765286491.079588,s,440.617875,s,43.0,°C
2025-12-09,14:21:31.319813,1765286491.319813,s,440.8581,s,43.0,°C
2025-12-09,14:21:31.579916,1765286491.579916,s,441.118203,s,43.0,°C
2025-12-09,14:21:31.820265,1765286491.820265,s,441.358552,s,43.0,°C
2025-12-09,14:21:32.080258,1765286492.080258,s,441.618545,s,43.0,°C
2025-12-09,14:21:32.320735,1765286492.320735,s,441.859022,s,43.0,°C
2025-12-09,14:21:32.580712,1765286492.580712,s,442.118999,s,43.0,°C
2025-12-09,14:21:32.821219,1765286492.821219,s,442.359506,s,43.0,°C
2025-12-09,14:21:33.081116,1765286493.081116,s,442.619403,s,43.0,°C
2025-12-09,14:21:33.321493,1765286493.321493,s,442.85978,s,43.0,°C
2025-12-09,14:21:33.581646,1765286493.581646,s,443.119933,s,43.0,°C
2025-12-09,14:21:33.821834,1765286493.821834,s,443.360121,s,43.0,°C
2025-12-09,14:21:34.082015,1765286494.082015,s,443.620302,s,43.0,°C
2025-12-09,14:21:34.322171,1765286494.322171,s,443.860458,s,43.0,°C
2025-12-09,14:21:34.582531,1765286494.582531,s,444.120818,s,43.0,°C
2025-12-09,14:21:34.822387,1765286494.822387,s,444.360674,s,43.0,°C
2025-12-09,14:21:35.083001,1765286495.083001,s,444.621288,s,43.0,°C
2025-12-09,14:21:35.322682,1765286495.322682,s,444.860969,s,43.0,°C
2025-12-09,14:21:35.583352,1765286495.583352,s,445.121639,s,43.0,°C
2025-12-09,14:21:35.822978,1765286495.822978,s,445.361265,s,43.0,°C
2025-12-09,14:21:36.083885,1765286496.083885,s,445.622172,s,43.0,°C
2025-12-09,14:21:36.323291,1765286496.323291,s,445.861578,s,43.0,°C
2025-12-09,14:21:36.584152,1765286496.584152,s,446.122439,s,43.0,°C
2025-12-09,14:21:36.823502,1765286496.823502,s,446.361789,s,43.0,°C
2025-12-09,14:21:37.084657,1765286497.084657,s,446.622944,s,43.0,°C
2025-12-09,14:21:37.323852,1765286497.323852,s,446.862139,s,43.0,°C
2025-12-09,14:21:37.585118,1765286497.585118,s,447.123405,s,43.0,°C
2025-12-09,14:21:37.824348,1765286497.824348,s,447.362635,s,43.0,°C
2025-12-09,14:21:38.085448,1765286498.085448,s,447.623735,s,43.0,°C
2025-12-09,14:21:38.324760,1765286498.32476,s,447.863047,s,43.0,°C
2025-12-09,14:21:38.585800,1765286498.5858,s,448.124087,s,43.0,°C
2025-12-09,14:21:38.825313,1765286498.825313,s,448.3636,s,43.0,°C
2025-12-09,14:21:39.086145,1765286499.086145,s,448.624432,s,43.0,°C
2025-12-09,14:21:39.325673,1765286499.325673,s,448.86396,s,43.0,°C
2025-12-09,14:21:39.586419,1765286499.586419,s,449.124706,s,43.0,°C
2025-12-09,14:21:39.826101,1765286499.826101,s,449.364388,s,43.0,°C
2025-12-09,14:21:40.086664,1765286500.086664,s,449.624951,s,43.0,°C
2025-12-09,14:21:40.326625,1765286500.326625,s,449.864912,s,43.0,°C
2025-12-09,14:21:40.587016,1765286500.587016,s,450.125303,s,43.0,°C
2025-12-09,14:21:40.826954,1765286500.826954,s,450.365241,s,43.0,°C
2025-12-09,14:21:41.087337,1765286501.087337,s,450.625624,s,43.0,°C
2025-12-09,14:21:41.327408,1765286501.327408,s,450.865695,s,43.0,°C
2025-12-09,14:21:41.587571,1765286501.587571,s,451.125858,s,42.0,°C
2025-12-09,14:21:41.827903,1765286501.827903,s,451.36619,s,42.0,°C
2025-12-09,14:21:42.087958,1765286502.087958,s,451.626245,s,42.0,°C
2025-12-09,14:21:42.328338,1765286502.328338,s,451.866625,s,42.0,°C
2025-12-09,14:21:42.588337,1765286502.588337,s,452.126624,s,42.0,°C
2025-12-09,14:21:42.828587,1765286502.828587,s,452.366874,s,43.0,°C
2025-12-09,14:21:43.088706,1765286503.088706,s,452.626993,s,43.0,°C
2025-12-09,14:21:43.329077,1765286503.329077,s,452.867364,s,43.0,°C
2025-12-09,14:21:43.589175,1765286503.589175,s,453.127462,s,43.0,°C
2025-12-09,14:21:43.829571,1765286503.829571,s,453.367858,s,43.0,°C
2025-12-09,14:21:44.089417,1765286504.089417,s,453.627704,s,43.0,°C
2025-12-09,14:21:44.329929,1765286504.329929,s,453.868216,s,43.0,°C
2025-12-09,14:21:44.589876,1765286504.589876,s,454.128163,s,43.0,°C
2025-12-09,14:21:44.830263,1765286504.830263,s,454.36855,s,43.0,°C
2025-12-09,14:21:45.090196,1765286505.090196,s,454.628483,s,43.0,°C
2025-12-09,14:21:45.330522,1765286505.330522,s,454.868809,s,43.0,°C
2025-12-09,14:21:45.590449,1765286505.590449,s,455.128736,s,43.0,°C
2025-12-09,14:21:45.830878,1765286505.830878,s,455.369165,s,43.0,°C
2025-12-09,14:21:46.090748,1765286506.090748,s,455.629035,s,43.0,°C
2025-12-09,14:21:46.331257,1765286506.331257,s,455.869544,s,43.0,°C
2025-12-09,14:21:46.591076,1765286506.591076,s,456.129363,s,43.0,°C
2025-12-09,14:21:46.831677,1765286506.831677,s,456.369964,s,43.0,°C
2025-12-09,14:21:47.091410,1765286507.09141,s,456.629697,s,43.0,°C
2025-12-09,14:21:47.332094,1765286507.332094,s,456.870381,s,43.0,°C
2025-12-09,14:21:47.591782,1765286507.591782,s,457.130069,s,43.0,°C
2025-12-09,14:21:47.832405,1765286507.832405,s,457.370692,s,43.0,°C
2025-12-09,14:21:48.092292,1765286508.092292,s,457.630579,s,43.0,°C
2025-12-09,14:21:48.332831,1765286508.332831,s,457.871118,s,43.0,°C
2025-12-09,14:21:48.592566,1765286508.592566,s,458.130853,s,43.0,°C
2025-12-09,14:21:48.833153,1765286508.833153,s,458.37144,s,43.0,°C
2025-12-09,14:21:49.092820,1765286509.09282,s,458.631107,s,43.0,°C
2025-12-09,14:21:49.333492,1765286509.333492,s,458.871779,s,43.0,°C
2025-12-09,14:21:49.593366,1765286509.593366,s,459.131653,s,43.0,°C
2025-12-09,14:21:49.833830,1765286509.83383,s,459.372117,s,43.0,°C
2025-12-09,14:21:50.093806,1765286510.093806,s,459.632093,s,42.0,°C
2025-12-09,14:21:50.334168,1765286510.334168,s,459.872455,s,42.0,°C
2025-12-09,14:21:50.594302,1765286510.594302,s,460.132589,s,42.0,°C
2025-12-09,14:21:50.834414,1765286510.834414,s,460.372701,s,42.0,°C
2025-12-09,14:21:51.094582,1765286511.094582,s,460.632869,s,42.0,°C
2025-12-09,14:21:51.334701,1765286511.334701,s,460.872988,s,43.0,°C
2025-12-09,14:21:51.595049,1765286511.595049,s,461.133336,s,43.0,°C
2025-12-09,14:21:51.834960,1765286511.83496,s,461.373247,s,43.0,°C
2025-12-09,14:21:52.095394,1765286512.095394,s,461.633681,s,43.0,°C
2025-12-09,14:21:52.335252,1765286512.335252,s,461.873539,s,42.0,°C
2025-12-09,14:21:52.595648,1765286512.595648,s,462.133935,s,42.0,°C
2025-12-09,14:21:52.835470,1765286512.83547,s,462.373757,s,42.0,°C
2025-12-09,14:21:53.096168,1765286513.096168,s,462.634455,s,42.0,°C
2025-12-09,14:21:53.336011,1765286513.336011,s,462.874298,s,42.0,°C
2025-12-09,14:21:53.596672,1765286513.596672,s,463.134959,s,43.0,°C
2025-12-09,14:21:53.836502,1765286513.836502,s,463.374789,s,43.0,°C
2025-12-09,14:21:54.097162,1765286514.097162,s,463.635449,s,43.0,°C
2025-12-09,14:21:54.337101,1765286514.337101,s,463.875388,s,43.0,°C
2025-12-09,14:21:54.597614,1765286514.597614,s,464.135901,s,43.0,°C
2025-12-09,14:21:54.837450,1765286514.83745,s,464.375737,s,43.0,°C
2025-12-09,14:21:55.097968,1765286515.097968,s,464.636255,s,43.0,°C
2025-12-09,14:21:55.337880,1765286515.33788,s,464.876167,s,43.0,°C
2025-12-09,14:21:55.598450,1765286515.59845,s,465.136737,s,43.0,°C
2025-12-09,14:21:55.838264,1765286515.838264,s,465.376551,s,43.0,°C
2025-12-09,14:21:56.098955,1765286516.098955,s,465.637242,s,43.0,°C
2025-12-09,14:21:56.338554,1765286516.338554,s,465.876841,s,43.0,°C
2025-12-09,14:21:56.599466,1765286516.599466,s,466.137753,s,43.0,°C
2025-12-09,14:21:56.838963,1765286516.838963,s,466.37725,s,43.0,°C
2025-12-09,14:21:57.099909,1765286517.099909,s,466.638196,s,43.0,°C
2025-12-09,14:21:57.339417,1765286517.339417,s,466.877704,s,43.0,°C
2025-12-09,14:21:57.600334,1765286517.600334,s,467.138621,s,42.0,°C
2025-12-09,14:21:57.839874,1765286517.839874,s,467.378161,s,42.0,°C
2025-12-09,14:21:58.100573,1765286518.100573,s,467.63886,s,42.0,°C
2025-12-09,14:21:58.340325,1765286518.340325,s,467.878612,s,42.0,°C
2025-12-09,14:21:58.600908,1765286518.600908,s,468.139195,s,42.0,°C
2025-12-09,14:21:58.840858,1765286518.840858,s,468.379145,s,43.0,°C
2025-12-09,14:21:59.101242,1765286519.101242,s,468.639529,s,43.0,°C
2025-12-09,14:21:59.341231,1765286519.341231,s,468.879518,s,43.0,°C
2025-12-09,14:21:59.601593,1765286519.601593,s,469.13988,s,43.0,°C
2025-12-09,14:21:59.841686,1765286519.841686,s,469.379973,s,43.0,°C
2025-12-09,14:22:00.101925,1765286520.101925,s,469.640212,s,43.0,°C
2025-12-09,14:22:00.342128,1765286520.342128,s,469.880415,s,43.0,°C
2025-12-09,14:22:00.602272,1765286520.602272,s,470.140559,s,42.0,°C
2025-12-09,14:22:00.842536,1765286520.842536,s,470.380823,s,42.0,°C
2025-12-09,14:22:01.102553,1765286521.102553,s,470.64084,s,42.0,°C
2025-12-09,14:22:01.342978,1765286521.342978,s,470.881265,s,42.0,°C
2025-12-09,14:22:01.602944,1765286521.602944,s,471.141231,s,43.0,°C
2025-12-09,14:22:01.843311,1765286521.843311,s,471.381598,s,43.0,°C
2025-12-09,14:22:02.103305,1765286522.103305,s,471.641592,s,43.0,°C
2025-12-09,14:22:02.343718,1765286522.343718,s,471.882005,s,43.0,°C
2025-12-09,14:22:02.603743,1765286522.603743,s,472.14203,s,43.0,°C
2025-12-09,14:22:02.844048,1765286522.844048,s,472.382335,s,42.0,°C
2025-12-09,14:22:03.104271,1765286523.104271,s,472.642558,s,42.0,°C
2025-12-09,14:22:03.344377,1765286523.344377,s,472.882664,s,42.0,°C
2025-12-09,14:22:03.604775,1765286523.604775,s,473.143062,s,42.0,°C
2025-12-09,14:22:03.844649,1765286523.844649,s,473.382936,s,42.0,°C
2025-12-09,14:22:04.105026,1765286524.105026,s,473.643313,s,43.0,°C
2025-12-09,14:22:04.344879,1765286524.344879,s,473.883166,s,43.0,°C
2025-12-09,14:22:04.605454,1765286524.605454,s,474.143741,s,42.0,°C
2025-12-09,14:22:04.845193,1765286524.845193,s,474.38348,s,42.0,°C
2025-12-09,14:22:05.105938,1765286525.105938,s,474.644225,s,42.0,°C
2025-12-09,14:22:05.345445,1765286525.345445,s,474.883732,s,42.0,°C
2025-12-09,14:22:05.606391,1765286525.606391,s,475.144678,s,42.0,°C
2025-12-09,14:22:05.845828,1765286525.845828,s,475.384115,s,43.0,°C
2025-12-09,14:22:06.106901,1765286526.106901,s,475.645188,s,43.0,°C
2025-12-09,14:22:06.346158,1765286526.346158,s,475.884445,s,43.0,°C
2025-12-09,14:22:06.607372,1765286526.607372,s,476.145659,s,43.0,°C
2025-12-09,14:22:06.846363,1765286526.846363,s,476.38465,s,43.0,°C
2025-12-09,14:22:07.107837,1765286527.107837,s,476.646124,s,43.0,°C
2025-12-09,14:22:07.346887,1765286527.346887,s,476.885174,s,43.0,°C
2025-12-09,14:22:07.608331,1765286527.608331,s,477.146618,s,43.0,°C
2025-12-09,14:22:07.847350,1765286527.84735,s,477.385637,s,43.0,°C
2025-12-09,14:22:08.108810,1765286528.10881,s,477.647097,s,43.0,°C
2025-12-09,14:22:08.347870,1765286528.34787,s,477.886157,s,43.0,°C
2025-12-09,14:22:08.609055,1765286528.609055,s,478.147342,s,43.0,°C
2025-12-09,14:22:08.848423,1765286528.848423,s,478.38671,s,42.0,°C
2025-12-09,14:22:09.109573,1765286529.109573,s,478.64786,s,42.0,°C
2025-12-09,14:22:09.348909,1765286529.348909,s,478.887196,s,42.0,°C
2025-12-09,14:22:09.609923,1765286529.609923,s,479.14821,s,42.0,°C
2025-12-09,14:22:09.849401,1765286529.849401,s,479.387688,s,42.0,°C
2025-12-09,14:22:10.110421,1765286530.110421,s,479.648708,s,42.0,°C
2025-12-09,14:22:10.349874,1765286530.349874,s,479.888161,s,43.0,°C
2025-12-09,14:22:10.610891,1765286530.610891,s,480.149178,s,43.0,°C
2025-12-09,14:22:10.850226,1765286530.850226,s,480.388513,s,43.0,°C
2025-12-09,14:22:11.111353,1765286531.111353,s,480.64964,s,43.0,°C
2025-12-09,14:22:11.350680,1765286531.35068,s,480.888967,s,43.0,°C
2025-12-09,14:22:11.611814,1765286531.611814,s,481.150101,s,43.0,°C
2025-12-09,14:22:11.851171,1765286531.851171,s,481.389458,s,43.0,°C
2025-12-09,14:22:12.112279,1765286532.112279,s,481.650566,s,43.0,°C
2025-12-09,14:22:12.351453,1765286532.351453,s,481.88974,s,43.0,°C
2025-12-09,14:22:12.612722,1765286532.612722,s,482.151009,s,43.0,°C
2025-12-09,14:22:12.851906,1765286532.851906,s,482.390193,s,43.0,°C
2025-12-09,14:22:13.112973,1765286533.112973,s,482.65126,s,43.0,°C
2025-12-09,14:22:13.352237,1765286533.352237,s,482.890524,s,43.0,°C
2025-12-09,14:22:13.613348,1765286533.613348,s,483.151635,s,43.0,°C
2025-12-09,14:22:13.852711,1765286533.852711,s,483.390998,s,43.0,°C
2025-12-09,14:22:14.113572,1765286534.113572,s,483.651859,s,43.0,°C
2025-12-09,14:22:14.352992,1765286534.352992,s,483.891279,s,43.0,°C
2025-12-09,14:22:14.613903,1765286534.613903,s,484.15219,s,43.0,°C
2025-12-09,14:22:14.853393,1765286534.853393,s,484.39168,s,43.0,°C
2025-12-09,14:22:15.114230,1765286535.11423,s,484.652517,s,43.0,°C
2025-12-09,14:22:15.353637,1765286535.353637,s,484.891924,s,43.0,°C
2025-12-09,14:22:15.614487,1765286535.614487,s,485.152774,s,43.0,°C
2025-12-09,14:22:15.854061,1765286535.854061,s,485.392348,s,43.0,°C
2025-12-09,14:22:16.114795,1765286536.114795,s,485.653082,s,43.0,°C
2025-12-09,14:22:16.354472,1765286536.354472,s,485.892759,s,43.0,°C
2025-12-09,14:22:16.615233,1765286536.615233,s,486.15352,s,43.0,°C
2025-12-09,14:22:16.854712,1765286536.854712,s,486.392999,s,43.0,°C
2025-12-09,14:22:17.115766,1765286537.115766,s,486.654053,s,43.0,°C
2025-12-09,14:22:17.355180,1765286537.35518,s,486.893467,s,43.0,°C
2025-12-09,14:22:17.616296,1765286537.616296,s,487.154583,s,43.0,°C
2025-12-09,14:22:17.855548,1765286537.855548,s,487.393835,s,43.0,°C
2025-12-09,14:22:18.116850,1765286538.11685,s,487.655137,s,43.0,°C
2025-12-09,14:22:18.355985,1765286538.355985,s,487.894272,s,43.0,°C
2025-12-09,14:22:18.617390,1765286538.61739,s,488.155677,s,43.0,°C
2025-12-09,14:22:18.856352,1765286538.856352,s,488.394639,s,43.0,°C
2025-12-09,14:22:19.117936,1765286539.117936,s,488.656223,s,43.0,°C
2025-12-09,14:22:19.356600,1765286539.3566,s,488.894887,s,43.0,°C
2025-12-09,14:22:19.618406,1765286539.618406,s,489.156693,s,43.0,°C
2025-12-09,14:22:19.856939,1765286539.856939,s,489.395226,s,43.0,°C
2025-12-09,14:22:20.118798,1765286540.118798,s,489.657085,s,43.0,°C
2025-12-09,14:22:20.357296,1765286540.357296,s,489.895583,s,43.0,°C
2025-12-09,14:22:20.619173,1765286540.619173,s,490.15746,s,43.0,°C
2025-12-09,14:22:20.857543,1765286540.857543,s,490.39583,s,43.0,°C
2025-12-09,14:22:21.119742,1765286541.119742,s,490.658029,s,43.0,°C
2025-12-09,14:22:21.357887,1765286541.357887,s,490.896174,s,43.0,°C
2025-12-09,14:22:21.620128,1765286541.620128,s,491.158415,s,43.0,°C
2025-12-09,14:22:21.858227,1765286541.858227,s,491.396514,s,43.0,°C
2025-12-09,14:22:22.120663,1765286542.120663,s,491.65895,s,43.0,°C
2025-12-09,14:22:22.358645,1765286542.358645,s,491.896932,s,43.0,°C
2025-12-09,14:22:22.621071,1765286542.621071,s,492.159358,s,43.0,°C
2025-12-09,14:22:22.858870,1765286542.85887,s,492.397157,s,43.0,°C
2025-12-09,14:22:23.121542,1765286543.121542,s,492.659829,s,43.0,°C
2025-12-09,14:22:23.359313,1765286543.359313,s,492.8976,s,43.0,°C
2025-12-09,14:22:23.622004,1765286543.622004,s,493.160291,s,43.0,°C
2025-12-09,14:22:23.859834,1765286543.859834,s,493.398121,s,43.0,°C
2025-12-09,14:22:24.122410,1765286544.12241,s,493.660697,s,43.0,°C
2025-12-09,14:22:24.360311,1765286544.360311,s,493.898598,s,42.0,°C
2025-12-09,14:22:24.622919,1765286544.622919,s,494.161206,s,42.0,°C
2025-12-09,14:22:24.860788,1765286544.860788,s,494.399075,s,42.0,°C
2025-12-09,14:22:25.123305,1765286545.123305,s,494.661592,s,42.0,°C
2025-12-09,14:22:25.361219,1765286545.361219,s,494.899506,s,43.0,°C
2025-12-09,14:22:25.623581,1765286545.623581,s,495.161868,s,43.0,°C
2025-12-09,14:22:25.861675,1765286545.861675,s,495.399962,s,43.0,°C
2025-12-09,14:22:26.124037,1765286546.124037,s,495.662324,s,43.0,°C
2025-12-09,14:22:26.362008,1765286546.362008,s,495.900295,s,43.0,°C
2025-12-09,14:22:26.624503,1765286546.624503,s,496.16279,s,43.0,°C
2025-12-09,14:22:26.862582,1765286546.862582,s,496.400869,s,43.0,°C
2025-12-09,14:22:27.124951,1765286547.124951,s,496.663238,s,43.0,°C
2025-12-09,14:22:27.363048,1765286547.363048,s,496.901335,s,43.0,°C
2025-12-09,14:22:27.625238,1765286547.625238,s,497.163525,s,43.0,°C
2025-12-09,14:22:27.863545,1765286547.863545,s,497.401832,s,43.0,°C
2025-12-09,14:22:28.125488,1765286548.125488,s,497.663775,s,43.0,°C
2025-12-09,14:22:28.364011,1765286548.364011,s,497.902298,s,43.0,°C
2025-12-09,14:22:28.625902,1765286548.625902,s,498.164189,s,43.0,°C
2025-12-09,14:22:28.864501,1765286548.864501,s,498.402788,s,43.0,°C
2025-12-09,14:22:29.126240,1765286549.12624,s,498.664527,s,43.0,°C
2025-12-09,14:22:29.364940,1765286549.36494,s,498.903227,s,43.0,°C
2025-12-09,14:22:29.626501,1765286549.626501,s,499.164788,s,43.0,°C
2025-12-09,14:22:29.865313,1765286549.865313,s,499.4036,s,43.0,°C
2025-12-09,14:22:30.126823,1765286550.126823,s,499.66511,s,43.0,°C
2025-12-09,14:22:30.365629,1765286550.365629,s,499.903916,s,43.0,°C
2025-12-09,14:22:30.627145,1765286550.627145,s,500.165432,s,43.0,°C
2025-12-09,14:22:30.865958,1765286550.865958,s,500.404245,s,43.0,°C
2025-12-09,14:22:31.127352,1765286551.127352,s,500.665639,s,43.0,°C
2025-12-09,14:22:31.366266,1765286551.366266,s,500.904553,s,43.0,°C
2025-12-09,14:22:31.627577,1765286551.627577,s,501.165864,s,43.0,°C
2025-12-09,14:22:31.866677,1765286551.866677,s,501.404964,s,43.0,°C
2025-12-09,14:22:32.127949,1765286552.127949,s,501.666236,s,43.0,°C
2025-12-09,14:22:32.367002,1765286552.367002,s,501.905289,s,43.0,°C
2025-12-09,14:22:32.628306,1765286552.628306,s,502.166593,s,43.0,°C
2025-12-09,14:22:32.867408,1765286552.867408,s,502.405695,s,43.0,°C
2025-12-09,14:22:33.128550,1765286553.12855,s,502.666837,s,43.0,°C
2025-12-09,14:22:33.367642,1765286553.367642,s,502.905929,s,43.0,°C
2025-12-09,14:22:33.628915,1765286553.628915,s,503.167202,s,43.0,°C
2025-12-09,14:22:33.867958,1765286553.867958,s,503.406245,s,43.0,°C
2025-12-09,14:22:34.129378,1765286554.129378,s,503.667665,s,43.0,°C
2025-12-09,14:22:34.368309,1765286554.368309,s,503.906596,s,43.0,°C
2025-12-09,14:22:34.629724,1765286554.629724,s,504.168011,s,43.0,°C
2025-12-09,14:22:34.868542,1765286554.868542,s,504.406829,s,43.0,°C
2025-12-09,14:22:35.130203,1765286555.130203,s,504.66849,s,43.0,°C
2025-12-09,14:22:35.368942,1765286555.368942,s,504.907229,s,43.0,°C
2025-12-09,14:22:35.630672,1765286555.630672,s,505.168959,s,43.0,°C
2025-12-09,14:22:35.869270,1765286555.86927,s,505.407557,s,43.0,°C
2025-12-09,14:22:36.131044,1765286556.131044,s,505.669331,s,43.0,°C
2025-12-09,14:22:36.369616,1765286556.369616,s,505.907903,s,43.0,°C
2025-12-09,14:22:36.631558,1765286556.631558,s,506.169845,s,43.0,°C
2025-12-09,14:22:36.869922,1765286556.869922,s,506.408209,s,43.0,°C
2025-12-09,14:22:37.131900,1765286557.1319,s,506.670187,s,43.0,°C
2025-12-09,14:22:37.370257,1765286557.370257,s,506.908544,s,43.0,°C
